date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:27:24	27017/27017	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202017%2004:12:58%20GMT	https://designing-world.com/bigshop-2.3.0/img/product-img/new-arrivals-2.jpg	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/product-img/new-arrivals-2.jpg	(from https://designing-world.com/bigshop-2.3.0/index-3.html)
10:27:24	33396/33396	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202017%2004:13:02%20GMT	https://designing-world.com/bigshop-2.3.0/img/product-img/new-arrivals-2-back.jpg	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/product-img/new-arrivals-2-back.jpg	(from https://designing-world.com/bigshop-2.3.0/index-3.html)
10:27:24	32810/32810	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202017%2004:13:04%20GMT	https://designing-world.com/bigshop-2.3.0/img/product-img/new-arrivals-3.jpg	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/product-img/new-arrivals-3.jpg	(from https://designing-world.com/bigshop-2.3.0/index-3.html)
10:27:24	32653/32653	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202017%2004:13:12%20GMT	https://designing-world.com/bigshop-2.3.0/img/product-img/new-arrivals-3-back.jpg	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/product-img/new-arrivals-3-back.jpg	(from https://designing-world.com/bigshop-2.3.0/index-3.html)
10:27:25	44605/44605	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202017%2004:13:18%20GMT	https://designing-world.com/bigshop-2.3.0/img/product-img/new-arrivals-4.jpg	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/product-img/new-arrivals-4.jpg	(from https://designing-world.com/bigshop-2.3.0/index-3.html)
10:27:25	41806/41806	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202017%2004:13:24%20GMT	https://designing-world.com/bigshop-2.3.0/img/product-img/new-arrivals-4-back.jpg	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/product-img/new-arrivals-4-back.jpg	(from https://designing-world.com/bigshop-2.3.0/index-3.html)
10:27:25	38358/38358	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202017%2004:13:30%20GMT	https://designing-world.com/bigshop-2.3.0/img/product-img/new-arrivals-5.jpg	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/product-img/new-arrivals-5.jpg	(from https://designing-world.com/bigshop-2.3.0/index-3.html)
10:27:25	24309/24309	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202017%2004:13:34%20GMT	https://designing-world.com/bigshop-2.3.0/img/product-img/new-arrivals-5-back.jpg	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/product-img/new-arrivals-5-back.jpg	(from https://designing-world.com/bigshop-2.3.0/index-3.html)
10:27:26	57084/57084	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202017%2004:13:38%20GMT	https://designing-world.com/bigshop-2.3.0/img/product-img/new-arrivals-6.jpg	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/product-img/new-arrivals-6.jpg	(from https://designing-world.com/bigshop-2.3.0/index-3.html)
10:27:26	50104/50104	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202017%2004:13:44%20GMT	https://designing-world.com/bigshop-2.3.0/img/product-img/new-arrivals-6-back.jpg	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/product-img/new-arrivals-6-back.jpg	(from https://designing-world.com/bigshop-2.3.0/index-3.html)
10:27:26	23918/23918	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202017%2004:13:46%20GMT	https://designing-world.com/bigshop-2.3.0/img/product-img/new-arrivals-7.jpg	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/product-img/new-arrivals-7.jpg	(from https://designing-world.com/bigshop-2.3.0/index-3.html)
10:27:26	30460/30460	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202017%2004:13:50%20GMT	https://designing-world.com/bigshop-2.3.0/img/product-img/new-arrivals-7-back.jpg	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/product-img/new-arrivals-7-back.jpg	(from https://designing-world.com/bigshop-2.3.0/index-3.html)
10:27:27	41877/41877	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202017%2004:13:56%20GMT	https://designing-world.com/bigshop-2.3.0/img/product-img/new-arrivals-8.jpg	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/product-img/new-arrivals-8.jpg	(from https://designing-world.com/bigshop-2.3.0/index-3.html)
10:27:27	32973/32973	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202017%2004:13:58%20GMT	https://designing-world.com/bigshop-2.3.0/img/product-img/new-arrivals-8-back.jpg	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/product-img/new-arrivals-8-back.jpg	(from https://designing-world.com/bigshop-2.3.0/index-3.html)
10:27:27	41832/41832	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Sep%202017%2004:02:00%20GMT	https://designing-world.com/bigshop-2.3.0/img/product-img/new-3.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/product-img/new-3.png	(from https://designing-world.com/bigshop-2.3.0/shop-grid-left-sidebar.html)
10:27:28	81259/81259	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Sep%202017%2004:02:04%20GMT	https://designing-world.com/bigshop-2.3.0/img/product-img/new-3-back.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/product-img/new-3-back.png	(from https://designing-world.com/bigshop-2.3.0/shop-grid-left-sidebar.html)
10:27:28	107028/107028	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Sep%202017%2004:12:16%20GMT	https://designing-world.com/bigshop-2.3.0/img/product-img/new-8.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/product-img/new-8.png	(from https://designing-world.com/bigshop-2.3.0/shop-grid-left-sidebar.html)
10:27:28	132718/132718	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Sep%202017%2004:12:26%20GMT	https://designing-world.com/bigshop-2.3.0/img/product-img/new-8-back.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/product-img/new-8-back.png	(from https://designing-world.com/bigshop-2.3.0/shop-grid-left-sidebar.html)
10:27:28	207042/207042	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Aug%202019%2018:27:28%20GMT	https://designing-world.com/bigshop-2.3.0/img/product-img/new-9.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/product-img/new-9.png	(from https://designing-world.com/bigshop-2.3.0/shop-grid-left-sidebar.html)
10:27:29	104736/104736	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Aug%202019%2018:28:14%20GMT	https://designing-world.com/bigshop-2.3.0/img/product-img/new-9-back.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/product-img/new-9-back.png	(from https://designing-world.com/bigshop-2.3.0/shop-grid-left-sidebar.html)
10:27:30	159804/159804	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Sep%202017%2004:17:42%20GMT	https://designing-world.com/bigshop-2.3.0/img/product-img/pd-big-thumb-1.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/product-img/pd-big-thumb-1.png	(from https://designing-world.com/bigshop-2.3.0/product-details.html)
10:27:30	155215/155215	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Sep%202017%2004:17:50%20GMT	https://designing-world.com/bigshop-2.3.0/img/product-img/pd-big-thumb-2.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/product-img/pd-big-thumb-2.png	(from https://designing-world.com/bigshop-2.3.0/product-details.html)
10:27:30	266733/266733	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Sep%202017%2004:18:00%20GMT	https://designing-world.com/bigshop-2.3.0/img/product-img/pd-big-thumb-3.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/product-img/pd-big-thumb-3.png	(from https://designing-world.com/bigshop-2.3.0/product-details.html)
10:27:31	6017/6017	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Sep%202017%2003:36:04%20GMT	https://designing-world.com/bigshop-2.3.0/img/bg-img/size-1.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/bg-img/size-1.png	(from https://designing-world.com/bigshop-2.3.0/product-details.html)
10:27:32	213317/213317	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Sep%202017%2004:18:06%20GMT	https://designing-world.com/bigshop-2.3.0/img/product-img/pd-big-thumb-4.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/product-img/pd-big-thumb-4.png	(from https://designing-world.com/bigshop-2.3.0/product-details.html)
10:27:32	51610/51610	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Sep%202017%2003:36:08%20GMT	https://designing-world.com/bigshop-2.3.0/img/bg-img/size-2.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/bg-img/size-2.png	(from https://designing-world.com/bigshop-2.3.0/product-details.html)
10:27:32	7212/7212	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Sep%202017%2003:36:14%20GMT	https://designing-world.com/bigshop-2.3.0/img/bg-img/size-3.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/bg-img/size-3.png	(from https://designing-world.com/bigshop-2.3.0/product-details.html)
10:27:32	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Dec%202024%2004:57:31%20GMT	https://designing-world.com/bigshop-2.3.0/register.html	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/register.html	(from https://designing-world.com/bigshop-2.3.0/checkout-1.html)
10:27:33	27522/27522	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202017%2003:29:14%20GMT	https://designing-world.com/bigshop-2.3.0/img/bg-img/cvc.jpg	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/bg-img/cvc.jpg	(from https://designing-world.com/bigshop-2.3.0/checkout-4.html)
10:27:34	42916/42916	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202017%2003:57:50%20GMT	https://designing-world.com/bigshop-2.3.0/img/product-img/compare-2.jpg	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/product-img/compare-2.jpg	(from https://designing-world.com/bigshop-2.3.0/compare.html)
10:27:34	43634/43634	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202017%2003:57:46%20GMT	https://designing-world.com/bigshop-2.3.0/img/product-img/compare-1.jpg	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/product-img/compare-1.jpg	(from https://designing-world.com/bigshop-2.3.0/compare.html)
10:27:34	43033/43033	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202017%2003:57:56%20GMT	https://designing-world.com/bigshop-2.3.0/img/product-img/compare-3.jpg	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/product-img/compare-3.jpg	(from https://designing-world.com/bigshop-2.3.0/compare.html)
10:27:34	34234/34234	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202017%2003:57:52%20GMT	https://designing-world.com/bigshop-2.3.0/img/product-img/compare-4.jpg	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/product-img/compare-4.jpg	(from https://designing-world.com/bigshop-2.3.0/compare.html)
10:27:35	105465/105465	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Sep%202017%2003:41:40%20GMT	https://designing-world.com/bigshop-2.3.0/img/gallery/1.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/gallery/1.png	(from https://designing-world.com/bigshop-2.3.0/about-us.html)
10:27:35	99721/99721	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Sep%202017%2003:41:48%20GMT	https://designing-world.com/bigshop-2.3.0/img/gallery/2.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/gallery/2.png	(from https://designing-world.com/bigshop-2.3.0/about-us.html)
10:27:35	64754/64754	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Sep%202017%2003:41:50%20GMT	https://designing-world.com/bigshop-2.3.0/img/gallery/3.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/gallery/3.png	(from https://designing-world.com/bigshop-2.3.0/about-us.html)
10:27:35	73214/73214	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Sep%202017%2003:41:58%20GMT	https://designing-world.com/bigshop-2.3.0/img/gallery/4.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/gallery/4.png	(from https://designing-world.com/bigshop-2.3.0/about-us.html)
10:27:35	16388/16388	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Oct%202017%2013:31:36%20GMT	https://designing-world.com/bigshop-2.3.0/img/partner-img/tes-1.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/partner-img/tes-1.png	(from https://designing-world.com/bigshop-2.3.0/about-us.html)
10:27:36	7069/7069	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Sep%202017%2003:48:06%20GMT	https://designing-world.com/bigshop-2.3.0/img/partner-img/tes-2.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/partner-img/tes-2.png	(from https://designing-world.com/bigshop-2.3.0/about-us.html)
10:27:36	14211/14211	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Oct%202017%2013:32:42%20GMT	https://designing-world.com/bigshop-2.3.0/img/partner-img/tes-3.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/partner-img/tes-3.png	(from https://designing-world.com/bigshop-2.3.0/about-us.html)
10:27:36	3782/3782	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Aug%202019%2004:24:10%20GMT	https://designing-world.com/bigshop-2.3.0/img/bg-img/lp-1.jpg	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/bg-img/lp-1.jpg	(from https://designing-world.com/bigshop-2.3.0/blog-with-left-sidebar.html)
10:27:37	4883/4883	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Aug%202019%2004:24:18%20GMT	https://designing-world.com/bigshop-2.3.0/img/bg-img/lp-2.jpg	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/bg-img/lp-2.jpg	(from https://designing-world.com/bigshop-2.3.0/blog-with-left-sidebar.html)
10:27:37	4750/4750	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Aug%202019%2004:24:28%20GMT	https://designing-world.com/bigshop-2.3.0/img/bg-img/lp-3.jpg	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/bg-img/lp-3.jpg	(from https://designing-world.com/bigshop-2.3.0/blog-with-left-sidebar.html)
10:27:37	32029/32029	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Aug%202019%2004:22:52%20GMT	https://designing-world.com/bigshop-2.3.0/img/bg-img/blog-1.jpg	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/bg-img/blog-1.jpg	(from https://designing-world.com/bigshop-2.3.0/blog-with-left-sidebar.html)
10:27:38	81095/81095	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Aug%202019%2004:22:58%20GMT	https://designing-world.com/bigshop-2.3.0/img/bg-img/blog-2.jpg	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/bg-img/blog-2.jpg	(from https://designing-world.com/bigshop-2.3.0/blog-with-left-sidebar.html)
10:27:38	72334/72334	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Aug%202019%2004:23:06%20GMT	https://designing-world.com/bigshop-2.3.0/img/bg-img/blog-3.jpg	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/bg-img/blog-3.jpg	(from https://designing-world.com/bigshop-2.3.0/blog-with-left-sidebar.html)
10:27:40	51379/51379	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Aug%202019%2004:23:16%20GMT	https://designing-world.com/bigshop-2.3.0/img/bg-img/blog-4.jpg	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/bg-img/blog-4.jpg	(from https://designing-world.com/bigshop-2.3.0/blog-with-left-sidebar.html)
10:27:40	65373/65373	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Aug%202019%2004:23:26%20GMT	https://designing-world.com/bigshop-2.3.0/img/bg-img/blog-5.jpg	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/bg-img/blog-5.jpg	(from https://designing-world.com/bigshop-2.3.0/blog-with-left-sidebar.html)
10:27:40	51533/51533	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Sep%202017%2003:42:02%20GMT	https://designing-world.com/bigshop-2.3.0/img/gallery/5.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/gallery/5.png	(from https://designing-world.com/bigshop-2.3.0/gallery.html)
10:27:41	97450/97450	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Sep%202017%2003:42:14%20GMT	https://designing-world.com/bigshop-2.3.0/img/gallery/6.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/gallery/6.png	(from https://designing-world.com/bigshop-2.3.0/gallery.html)
10:27:41	80217/80217	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Sep%202017%2003:42:26%20GMT	https://designing-world.com/bigshop-2.3.0/img/gallery/7.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/gallery/7.png	(from https://designing-world.com/bigshop-2.3.0/gallery.html)
10:27:41	75747/75747	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Sep%202017%2003:42:30%20GMT	https://designing-world.com/bigshop-2.3.0/img/gallery/8.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/img/gallery/8.png	(from https://designing-world.com/bigshop-2.3.0/gallery.html)
10:27:42	1264/1264	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2030%20Mar%202018%2010:19:42%20GMT	https://designing-world.com/bigshop-2.3.0/fonts/classy-fonts.eot?fftrrv	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/fonts/classy-fontscb9b.eot	(from https://designing-world.com/bigshop-2.3.0/css/default/classy-nav.min.css)
10:27:42	1100/1100	---M-Z	200	added ('OK')	font/ttf	date:Fri,%2030%20Mar%202018%2010:19:42%20GMT	https://designing-world.com/bigshop-2.3.0/fonts/classy-fonts.ttf?fftrrv	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/fonts/classy-fontscb9b.ttf	(from https://designing-world.com/bigshop-2.3.0/css/default/classy-nav.min.css)
10:27:42	1176/1176	---M--	200	added ('OK')	font/woff	date:Fri,%2030%20Mar%202018%2010:19:42%20GMT	https://designing-world.com/bigshop-2.3.0/fonts/classy-fonts.woff?fftrrv	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/fonts/classy-fontscb9b.woff	(from https://designing-world.com/bigshop-2.3.0/css/default/classy-nav.min.css)
10:27:42	785/785	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2016%20May%202018%2001:48:26%20GMT	https://designing-world.com/bigshop-2.3.0/fonts/classy-fonts.svg?fftrrv	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/fonts/classy-fontscb9b.svg	(from https://designing-world.com/bigshop-2.3.0/css/default/classy-nav.min.css)
10:27:43	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Dec%202024%2004:57:41%20GMT	https://designing-world.com/bigshop-2.3.0/css/owl.video.play.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/css/owl.video.play.png	(from https://designing-world.com/bigshop-2.3.0/css/owl.carousel.min.css)
10:27:43	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Dec%202024%2004:57:42%20GMT	https://designing-world.com/bigshop-2.3.0/css/images/ui-icons_444444_256x240.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/css/images/ui-icons_444444_256x240.png	(from https://designing-world.com/bigshop-2.3.0/css/jquery-ui.min.css)
10:27:43	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Dec%202024%2004:57:42%20GMT	https://designing-world.com/bigshop-2.3.0/css/images/ui-icons_555555_256x240.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/css/images/ui-icons_555555_256x240.png	(from https://designing-world.com/bigshop-2.3.0/css/jquery-ui.min.css)
10:27:43	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Dec%202024%2004:57:42%20GMT	https://designing-world.com/bigshop-2.3.0/css/images/ui-icons_ffffff_256x240.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/css/images/ui-icons_ffffff_256x240.png	(from https://designing-world.com/bigshop-2.3.0/css/jquery-ui.min.css)
10:27:44	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Dec%202024%2004:57:43%20GMT	https://designing-world.com/bigshop-2.3.0/css/images/ui-icons_777620_256x240.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/css/images/ui-icons_777620_256x240.png	(from https://designing-world.com/bigshop-2.3.0/css/jquery-ui.min.css)
10:27:44	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Dec%202024%2004:57:43%20GMT	https://designing-world.com/bigshop-2.3.0/css/images/ui-icons_cc0000_256x240.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/css/images/ui-icons_cc0000_256x240.png	(from https://designing-world.com/bigshop-2.3.0/css/jquery-ui.min.css)
10:27:44	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Dec%202024%2004:57:43%20GMT	https://designing-world.com/bigshop-2.3.0/css/images/ui-icons_777777_256x240.png	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/css/images/ui-icons_777777_256x240.png	(from https://designing-world.com/bigshop-2.3.0/css/jquery-ui.min.css)
10:27:45	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2012%20Mar%202020%2014:22:58%20GMT	https://designing-world.com/bigshop-2.3.0/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/fonts/fontawesome-webfont3e6e.eot	(from https://designing-world.com/bigshop-2.3.0/css/font-awesome.min.css)
10:27:45	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2012%20Mar%202020%2014:22:58%20GMT	https://designing-world.com/bigshop-2.3.0/fonts/fontawesome-webfont.eot?	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/fonts/fontawesome-webfontd41d.eot	(from https://designing-world.com/bigshop-2.3.0/css/font-awesome.min.css)
10:27:46	77160/77160	---M--	200	added ('OK')	font/woff2	date:Thu,%2012%20Mar%202020%2014:23:00%20GMT	https://designing-world.com/bigshop-2.3.0/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/fonts/fontawesome-webfont3e6e.woff2	(from https://designing-world.com/bigshop-2.3.0/css/font-awesome.min.css)
10:27:46	98024/98024	---M--	200	added ('OK')	font/woff	date:Thu,%2012%20Mar%202020%2014:23:00%20GMT	https://designing-world.com/bigshop-2.3.0/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/fonts/fontawesome-webfont3e6e.woff	(from https://designing-world.com/bigshop-2.3.0/css/font-awesome.min.css)
10:27:47	165548/165548	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2012%20Mar%202020%2014:23:00%20GMT	https://designing-world.com/bigshop-2.3.0/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/fonts/fontawesome-webfont3e6e.ttf	(from https://designing-world.com/bigshop-2.3.0/css/font-awesome.min.css)
10:27:47	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2012%20Mar%202020%2014:22:58%20GMT	https://designing-world.com/bigshop-2.3.0/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/LENOVO/Desktop/BrotoType/Week-7/Test/imbed/designing-world.com/bigshop-2.3.0/fonts/fontawesome-webfont3e6e.svg	(from https://designing-world.com/bigshop-2.3.0/css/font-awesome.min.css)
